"family","genspe","c_m","c_sd","n_m","n_sd","p_m","p_sd","diet_cat"
"Gobiidae","Gobius_cobitis",0.237799083697859,0.0534017810543398,0.0304840720905743,0.00813765098440245,0.00567204598792828,0.00208556670759052,5
"Gobiidae","Gobius_cruentatus",0.245931857014353,0.0505412882434389,0.0338144333975997,0.0077352800657785,0.00618883547136063,0.00198726714203443,5
"Gobiidae","Gobius_fallax",0.236898886907933,0.0540989350655352,0.0294452727644688,0.00825599617548417,0.00536633068517859,0.00211921882298607,5
"Gobiidae","Gobius_gasteveni",0.251465304906261,0.0487779420461698,0.0341041951056041,0.00749723568890557,0.00593755021974318,0.00193410879520868,5
"Gobiidae","Gobius_niger",0.245437994363931,0.0507059810681628,0.0336851191446061,0.00775825852018868,0.00618124643172366,0.00199280770067892,5
"Gobiidae","Gobius_rubropunctatus",0.246304469955672,0.0502481744690214,0.0319321237079292,0.00770793529264797,0.0055477412362431,0.00198700343741164,5
"Gobiidae","Gobius_senegambiensis",0.253998751968887,0.0484483238168653,0.03418246974382,0.00748782388456475,0.00573690828409755,0.00193926777819485,5
"Gobiidae","Gobius_tetrophthalmus",0.249994894845685,0.0497930951819251,0.0330922489964984,0.00766806850327383,0.00565852327701405,0.00198111510067739,5
"Gobiidae","Gobius_xanthocephalus",0.237707756394227,0.0537595233404222,0.0297799623930488,0.00820449580421116,0.00542830417305559,0.00210599158638498,5
"Gobiidae","Gobulus_crescentalis",0.255462629299744,0.0476368895060825,0.0343885184283399,0.00737802083352102,0.00568772342687513,0.00191383500045135,5
"Gobiidae","Gobulus_hancocki",0.257292292470929,0.0471554799157943,0.0348890314930894,0.00732029381056591,0.0057168898790658,0.00190151315377689,5
"Gobiidae","Gobulus_myersi",0.252237289557236,0.0474164350274864,0.03477427257441,0.00727402989778436,0.0061303129577797,0.00187422771214366,5
"Gobiidae","Gorogobius_nigricinctus",0.266020712543651,0.0452913698405598,0.0374439459042755,0.00711862509566014,0.0059139430211985,0.0018621378838697,5
"Gobiidae","Gunnellichthys_copleyi",0.284692791929425,0.0400528484852994,0.0430755922280667,0.006497402493795,0.00646766388022828,0.00172878587108312,5
"Gobiidae","Gunnellichthys_curiosus",0.277530446123135,0.0416305087748503,0.0415511622328077,0.00662658557476582,0.00650676501096589,0.00174405685158225,5
"Gobiidae","Gunnellichthys_irideus",0.287861487415659,0.0392686119971993,0.0439023280921735,0.00642287249637421,0.00650628764934707,0.00171628238636634,5
"Gobiidae","Gunnellichthys_monostigma",0.276721969672216,0.0414620428632934,0.0420055102924535,0.00656495762450683,0.00672871163978937,0.001721116013063,5
"Gobiidae","Gunnellichthys_pleurotaenia",0.277530446123135,0.0416305087748503,0.0415511622328077,0.00662658557476582,0.00650676501096589,0.00174405685158225,5
"Gobiidae","Gunnellichthys_viridescens",0.277530446123135,0.0416305087748503,0.0415511622328077,0.00662658557476582,0.00650676501096589,0.00174405685158225,5
"Gobiidae","Gymneleotris_seminuda",0.259403849715588,0.0464300671734762,0.035442166842474,0.00722559206898445,0.00574744584067334,0.0018798971505532,5
"Gobiidae","Hazeus_maculipinna",0.26326622569387,0.046109647220882,0.036637690895251,0.00722043470228905,0.00584029122656557,0.0018845937346579,5
"Gobiidae","Hazeus_otakii",0.249975625342052,0.0498300830456703,0.0329549244860863,0.00767961975714338,0.00559511256989885,0.00198504299957781,5
"Gobiidae","Hemigobius_mingi",0.259383747515786,0.0464935776343271,0.0354794971187571,0.00723379497679747,0.00576540770095404,0.00188171649078505,5
"Gobiidae","Hetereleotris_caminata",0.263986035058579,0.0459355705816603,0.0368659185320866,0.0071997625230817,0.00586711638559952,0.0018802020968564,5
"Gobiidae","Hetereleotris_diademata",0.255505091022005,0.0483093303772353,0.0344996632264315,0.00748911119430687,0.0057052043388644,0.00194294245654624,5
"Gobiidae","Hetereleotris_kenyae",0.255918581284408,0.0481952357018511,0.034613084906766,0.00747512631443028,0.0057121473327858,0.00193990256800478,5
"Gobiidae","Hetereleotris_nebulofasciata",0.258312353928971,0.0475297984814025,0.0352751182250985,0.00739359172450893,0.0057549311577011,0.00192216916661693,5
"Gobiidae","Hetereleotris_poecila",0.25517511555202,0.0484001430048547,0.0344093991659389,0.00750023900303287,0.00569978129849634,0.001945360027777,5
"Gobiidae","Hetereleotris_vinsoni",0.254706920823906,0.0485285819398506,0.0342817488023599,0.00751596848367037,0.00569228553000109,0.00194877460329431,5
"Gobiidae","Hetereleotris_vulgaris",0.263986035058579,0.0459355705816603,0.0368659185320866,0.0071997625230817,0.00586711638559952,0.0018802020968564,5
"Gobiidae","Hetereleotris_zonata",0.252198896512918,0.0492038892298991,0.0336102652410342,0.00759816082391057,0.00565783468331852,0.00196649364056049,5
"Gobiidae","Heteroplopomus_barbatus",0.264115651382259,0.0458143532058251,0.0369073470121393,0.00718088680895562,0.00587458314344088,0.00187536750586802,5
"Gobiidae","Istigobius_campbelli",0.247293226832155,0.0508134796774156,0.0322594651029421,0.00781209681314289,0.00555537116400707,0.00201582859281649,5
"Gobiidae","Istigobius_decoratus",0.257473434324596,0.0470797157876649,0.0359152495943612,0.00727675202886915,0.00609163875431781,0.00188293716011177,5
"Gobiidae","Istigobius_goldmanni",0.264969732603862,0.0457139028721957,0.0372568830658234,0.00716835027978823,0.00593619833110692,0.00187242788342565,5
"Gobiidae","Istigobius_hoesei",0.265899300034487,0.0453897223326831,0.0375186145478292,0.00712544645947444,0.00595974558522633,0.00186258363698654,5
"Gobiidae","Istigobius_hoshinonis",0.25647145498276,0.0478853278175994,0.0350444318793471,0.00741622930765175,0.00584415415901081,0.00192260609075345,5
"Gobiidae","Istigobius_nigroocellatus",0.263323691833866,0.0460912001867248,0.036813828497748,0.00720801949860058,0.00591622374959064,0.00187993710499301,5
"Gobiidae","Istigobius_ornatus",0.321372006101591,0.0296514349044364,0.0537685903971746,0.00542250904092218,0.00744795956370406,0.00151797234625942,8
"Gobiidae","Istigobius_rigilius",0.250920554798783,0.0494033846100307,0.0336812302612396,0.00760279198332322,0.00580065830114838,0.00196258329092176,5
"Gobiidae","Istigobius_spence",0.240342153441336,0.0522416925876674,0.0303409544534435,0.00797261372379991,0.0054652468963592,0.00204832667177671,5
"Gobiidae","Karsten_totoyensis",0.262747616530356,0.0459211576441865,0.0364782681167322,0.00718081643022281,0.00584054216735356,0.00187312424564109,5
"Gobiidae","Kelloggella_disalvoi",0.2682036393162,0.0444061130601631,0.0379901014374757,0.00700183302356435,0.00593879603024454,0.00183524240396189,5
"Gobiidae","Kelloggella_tricuspidata",0.255464083042528,0.0479349158050011,0.0344233408640577,0.00742715784579097,0.00569129007804234,0.00192670048454658,5
"Gobiidae","Koumansetta_hectori",0.24501971662558,0.0506191216265916,0.0316032456545097,0.00775553237846126,0.00553350912970344,0.00199758373806619,5
"Gobiidae","Koumansetta_rainfordi",0.24501971662558,0.0506191216265916,0.0316032456545097,0.00775553237846126,0.00553350912970344,0.00199758373806619,5
"Gobiidae","Lebetus_scorpioides",0.261717303860754,0.0464238132066608,0.036181447483341,0.00725384897059533,0.0058045263143947,0.00189101079965398,5
"Gobiidae","Lesueurigobius_friesii",0.235019796002969,0.054362823857248,0.0294651185905833,0.00827497656717355,0.00552966602036683,0.00211951653475817,5
"Gobiidae","Lesueurigobius_koumansi",0.233613610113646,0.054965471236793,0.0287369445435067,0.00836665522033209,0.00537953637415325,0.00214350654971712,5
"Gobiidae","Lesueurigobius_sanzi",0.233613610113646,0.054965471236793,0.0287369445435067,0.00836665522033209,0.00537953637415325,0.00214350654971712,5
"Gobiidae","Lesueurigobius_suerii",0.235813293304099,0.0545409298490266,0.0290031074206332,0.00832282543309152,0.00528632205221868,0.00213636877641568,5
"Gobiidae","Lobulogobius_morrigu",0.265975748269681,0.0453603679333846,0.0374017694563263,0.00713117818894347,0.00589584133562079,0.00186556434603259,5
"Gobiidae","Lobulogobius_omanensis",0.254679440827565,0.0485708349898606,0.0342315115962352,0.00752488529212428,0.00567006463613073,0.00195141953361752,5
"Gobiidae","Lotilia_graciliosa",0.256281186919389,0.0481476321348145,0.0346715976667741,0.00747431799623348,0.00569513352041145,0.00194063136843613,5
"Gobiidae","Luciogobius_elongatus",0.27407070277751,0.0431945023520964,0.0398674097215369,0.00687319458175372,0.00614826447306695,0.00181039030112861,5
"Gobiidae","Luciogobius_saikaiensis",0.271944349760579,0.0437641752240842,0.0392852414044354,0.00693667194056787,0.00611260950049528,0.00182314411442709,5
"Gobiidae","Luposicya_lupus",0.268721877365664,0.0448119306745088,0.0382459151722833,0.00707500008687765,0.00597591656824887,0.0018551578405852,5
"Gobiidae","Lythrypnus_cobalus",0.257456314673008,0.04820771178904,0.0350133998679146,0.00750145628741797,0.0057013904612463,0.00194987258676567,5
"Gobiidae","Lythrypnus_crocodilus",0.255376805443845,0.0488191018246791,0.0344224776556943,0.00757880278504265,0.0056553335058516,0.00196714304730872,5
"Gobiidae","Lythrypnus_dalli",0.237172371423746,0.054189209301025,0.0293227265946704,0.00827889722779232,0.00528677612077046,0.00212680431689349,5
"Gobiidae","Lythrypnus_gilberti",0.24630935568011,0.0514983364165246,0.0318570170705869,0.00792415575551488,0.00546016178125005,0.00204530042783864,5
"Gobiidae","Lythrypnus_minimus",0.257994186622516,0.0480498368147025,0.0351663374178262,0.00748158132987708,0.00571335390062911,0.00194545055392608,5
"Gobiidae","Lythrypnus_mowbrayi",0.256129444644812,0.0485976410251549,0.0346362795832521,0.00755071752131361,0.00567196473831849,0.00196086089504621,5
"Gobiidae","Lythrypnus_pulchellus",0.24630935568011,0.0514983364165246,0.0318570170705869,0.00792415575551488,0.00546016178125005,0.00204530042783864,5
"Gobiidae","Lythrypnus_rhizophora",0.254810627617698,0.0489858229280644,0.0342617033290417,0.0075999961730371,0.00564285410465788,0.00197189173395916,5
"Gobiidae","Lythrypnus_solanensis",0.258257979058731,0.0479724505949467,0.0352413563707561,0.00747185411010765,0.00571922818888515,0.00194328874087047,5
"Gobiidae","Lythrypnus_zebra",0.239754888119256,0.0534355833395365,0.0300269055282442,0.00817915705189966,0.00533043019151775,0.00210384802807853,5
"Gobiidae","Macrodontogobius_wilburi",0.251165221892603,0.0491925082137955,0.0332528834219544,0.00758644566525831,0.00561913844475297,0.00196222701480125,5
"Gobiidae","Mahidolia_mystacina",0.225029739134587,0.0579082424688774,0.0259181887033505,0.00879037080036685,0.00502954843588954,0.00224783606220872,5
"Gobiidae","Mauligobius_maderensis",0.257397866353109,0.046343858259159,0.0363930273027367,0.0071448612087231,0.0062885768798312,0.00184602041142226,5
"Gobiidae","Mauligobius_nigri",0.257543843506437,0.0473286688779817,0.035132209903383,0.00734512007637278,0.00578956142200386,0.00190726923555213,5
"Gobiidae","Microdesmus_aethiopicus",0.294626147377456,0.0375689342519644,0.0457419166389071,0.00626194876992471,0.00661852597554333,0.00168880163460507,5
"Gobiidae","Microdesmus_bahianus",0.297693884142885,0.0368014055670744,0.0465925324704904,0.00619140991844831,0.00667618100695345,0.00167700282097448,8
"Gobiidae","Microdesmus_carri",0.296789133138091,0.0370272036329784,0.0463409713663887,0.00621197989360999,0.00665888245716358,0.00168041687437131,8
"Gobiidae","Microdesmus_longipinnis",0.295461870972344,0.0354807115916551,0.0520291183475438,0.00590640455377613,0.00858329618994226,0.0016075120780618,5
"Gobiidae","Microdesmus_retropinnis",0.278649004675061,0.0414384337871046,0.0416969426217765,0.00661813966718509,0.00646763624757422,0.00174551287454644,5
"Gobiidae","Microgobius_carri",0.236938709079899,0.0540103566307499,0.0295632558131617,0.00823931179337821,0.00540998276063248,0.00211426438155268,5
"Gobiidae","Microgobius_microlepis",0.236938709079899,0.0540103566307499,0.0295632558131617,0.00823931179337821,0.00540998276063248,0.00211426438155268,5
"Gobiidae","Microgobius_signatus",0.243342530867367,0.0523224286425189,0.0310690906279701,0.00802845010075428,0.00542182919455307,0.00206849699107295,5
"Gobiidae","Microgobius_thalassinus",0.24197122220791,0.0527174952977991,0.0306975700064033,0.00807983623170905,0.0053997027604577,0.00208016481459269,5
"Gobiidae","Mugilogobius_fusca",0.262433666517359,0.046241341335239,0.036430472249212,0.00722859547619231,0.00584427479598961,0.00188498685283404,5
"Gobiidae","Myersina_adonis",0.2447197869481,0.0519814240205881,0.031361805565517,0.00798965973997306,0.00540402929517663,0.00206068942317988,5
"Gobiidae","Myersina_crocata",0.230670483777126,0.0561523014535361,0.027437483677406,0.0085472257365292,0.00512758861225249,0.00219020695678563,5
"Gobiidae","Myersina_filifer",0.230413883240372,0.0556491702665908,0.0281701190598722,0.00844998199110859,0.0054375915646665,0.00216086346247532,5
"Gobiidae","Myersina_lachneri",0.23379477182703,0.0552434292611874,0.028288255462459,0.00842513362694586,0.00517862353859506,0.00216177345400735,5
"Gobiidae","Myersina_macrostoma",0.230670483777126,0.0561523014535361,0.027437483677406,0.0085472257365292,0.00512758861225249,0.00219020695678563,5
"Gobiidae","Myersina_nigrivirgata",0.227644020086084,0.0567995828828016,0.0268944659705478,0.00862286479267172,0.00519512351656513,0.0022053520123493,5
"Gobiidae","Myersina_papuanus",0.228304032989094,0.0567982197649112,0.0268402776602106,0.00863235666455668,0.00510963560312091,0.00220967595791126,5
"Gobiidae","Myersina_pretoriusi",0.2281589316515,0.0568331629959879,0.0268089555820837,0.00863672253127871,0.00511079451376319,0.00221062241237648,5
"Gobiidae","Myersina_yangii",0.228064190556056,0.0568552111797748,0.0267894084828242,0.00863943106740949,0.0051119295507188,0.0022111989075045,5
"Gobiidae","Nemateleotris_decora",0.312207794334622,0.032837009338346,0.050994382347025,0.00579206287593665,0.00712651484750516,0.00159980946651441,8
"Gobiidae","Nemateleotris_helfrichi",0.321344643851258,0.0310051620290325,0.053391942809111,0.00570272485853511,0.00724332398498779,0.00160026717639817,8
"Gobiidae","Nemateleotris_magnifica",0.312207794334622,0.032837009338346,0.050994382347025,0.00579206287593665,0.00712651484750516,0.00159980946651441,8
"Gobiidae","Nematogobius_brachynemus",0.252615242967001,0.0492733431300417,0.0337151405428944,0.0076160973903031,0.00565306915773907,0.00197211900719127,5
"Gobiidae","Nematogobius_maindroni",0.246787127073768,0.0507793642703009,0.0322232657528218,0.00779753091688223,0.00560328197262306,0.00201072811705348,5
"Gobiidae","Nes_longus",0.235513641755405,0.0544382087566244,0.0291497032854156,0.0082977406556703,0.00537529649969317,0.00212808854200072,5
"Gobiidae","Oplopomus_caninoides",0.219074614043948,0.0593871660326194,0.0242008306548824,0.00898674169572283,0.00491673431677865,0.00229371764475469,5
"Gobiidae","Oplopomus_oplopomus",0.221965256853453,0.0575450430509536,0.0252452751919607,0.00869886062552341,0.00512062370647385,0.00221974892568279,5
"Gobiidae","Opua_nephodes",0.264976679181078,0.0454715969977339,0.0371346755214902,0.00713495422352537,0.00588979864831182,0.0018647133574595,5
"Gobiidae","Oxymetopon_compressus",0.273401598972647,0.0409942821969538,0.0443257055084718,0.00648220703928272,0.00770836189594691,0.00170866893061344,5
"Gobiidae","Oxymetopon_cyanoctenosum",0.263806060726081,0.0440268341930128,0.0399596018600711,0.00683238418868607,0.00699579754578523,0.00177333873873033,5
"Gobiidae","Oxymetopon_filamentosum",0.256148448522573,0.0479409728545619,0.034746390291079,0.00743150874767952,0.0057546044526945,0.00192805963474438,5
"Gobiidae","Oxymetopon_formosum",0.259664538193189,0.0470084380233651,0.0356883492333128,0.00732080149415587,0.00580351521211334,0.00190469612827566,5
"Gobiidae","Oxymetopon_typus",0.259683296740521,0.0454578639481054,0.0380621722166184,0.00701880355086149,0.0066731771673974,0.00181486322140831,5
"Gobiidae","Oxyurichthys_papuensis",0.27316188707275,0.0415322548844869,0.042911558670086,0.006517546864381,0.00731150256962616,0.00170269892716873,5
"Gobiidae","Oxyurichthys_stigmalophius",0.257898074358322,0.0460798854563936,0.0370206202324026,0.00710262246591789,0.00646295923700064,0.00183452162522773,5
"Gobiidae","Oxyurichthys_visayanus",0.251652075597151,0.0489514777215206,0.0334582127019347,0.0075491490194433,0.00566025231663231,0.00195253267686244,5
"Gobiidae","Palutrus_meteori",0.252263732788013,0.0490179277025428,0.033577993154429,0.00756973175691239,0.00564140947302994,0.00195938864111625,5
"Gobiidae","Palutrus_scapulopunctatus",0.251973606220957,0.0490950121947981,0.0335012099944181,0.00757908605386402,0.00563786957649952,0.00196139746961038,5
"Gobiidae","Paragobiodon_echinocephalus",0.224355633009763,0.0571033719485411,0.025486957458344,0.00863987001319557,0.00501550731336222,0.00220682093446479,5
"Gobiidae","Paragobiodon_modestus",0.279328915732829,0.0416831925386649,0.0412682054418298,0.00668854824674639,0.00624579975613901,0.00177028379286397,5
"Gobiidae","Paragobiodon_xanthosoma",0.22305549004959,0.058093896977367,0.0251841655732326,0.00879829769183834,0.00497385442814545,0.0022476289526748,5
"Gobiidae","Paragunnellichthys_seychellensis",0.25019648967852,0.0491685667032663,0.0331130539424581,0.00756651340276103,0.00566336939633107,0.00195443563194601,5
"Gobiidae","Paragunnellichthys_springeri",0.250627786071757,0.04907942283652,0.0332081634926637,0.0075572539310058,0.00566059442398278,0.00195279237715212,5
"Gobiidae","Paratrimma_nigrimenta",0.260047742828723,0.0464815210601105,0.0357198634471973,0.00723897444836152,0.00579534205530693,0.00188398304130038,5
"Gobiidae","Parioglossus_dotui",0.282080076799838,0.0410336893735146,0.0420964482335062,0.00663641316465417,0.00629992540675816,0.00176329852775614,5
"Gobiidae","Parioglossus_formosus",0.278804144821153,0.0419187367449361,0.0411774203389528,0.00673258888521539,0.00623425328485092,0.00178232298568184,5
"Gobiidae","Parioglossus_lineatus",0.27209605337687,0.0437363945329393,0.0393156546838169,0.0069349554489107,0.00610936021936283,0.00182307348092539,5
"Gobiidae","Parioglossus_philippinus",0.285582487122197,0.040092179409228,0.0430834225671842,0.00653612747201145,0.00637241946189538,0.00174377075448756,5
"Gobiidae","Parioglossus_rainfordi",0.265983858572324,0.0453500277449883,0.0376904415163844,0.00711529448786793,0.00602754422566001,0.00185916986667392,5
"Gobiidae","Parioglossus_raoi",0.285582487122197,0.040092179409228,0.0430834225671842,0.00653612747201145,0.00637241946189538,0.00174377075448756,5
"Gobiidae","Parioglossus_sinensis",0.266222963317388,0.0452892054886584,0.0377510063918522,0.0071086384933259,0.00602945051163606,0.00185787674453153,5
"Gobiidae","Parioglossus_taeniatus",0.272170728136818,0.0437162597230056,0.0393361102543404,0.00693269224880323,0.00611062464209463,0.00182261536996857,5
"Gobiidae","Parioglossus_verticalis",0.268798892113734,0.0446169954973486,0.0384245179790855,0.00703379718468205,0.00605899715682514,0.00184300079645823,5
"Gobiidae","Periophthalmus_argentilineatus",0.269268554223583,0.042889910665104,0.0413748360608949,0.00669453911492715,0.00708027953561856,0.00174229882296031,5
"Gobiidae","Periophthalmus_barbarus",0.262200980522856,0.0455156773363246,0.0379314613786356,0.00705615205824428,0.00644790900867853,0.00182863587178157,5
"Gobiidae","Periophthalmus_kalolo",0.26171818884714,0.045744865364674,0.037631053117316,0.0070914116397059,0.00638032391667481,0.00183793576027721,5
"Gobiidae","Periophthalmus_modestus",0.261353204192707,0.0464080702612249,0.0366810235627589,0.00722046970202178,0.00605583506695307,0.00187688342520713,5
"Gobiidae","Phyllogobius_platycephalops",0.257544220162769,0.0478583484102101,0.0350782522037002,0.00743863162043903,0.00574286095122824,0.00193277641537415,5
"Gobiidae","Platygobiopsis_akihito",0.250775652299123,0.0484553786760088,0.0340255897456328,0.00743440962276299,0.00597312827446103,0.00191585575749307,5
"Gobiidae","Pleurosicya_australis",0.245253502104457,0.0515169055928468,0.0317372897138868,0.00790329213020438,0.0055453925379583,0.00203653404339047,5
"Gobiidae","Pleurosicya_boldinghi",0.251981750802569,0.0496836878520374,0.0335033996176202,0.00767629632026893,0.00562102215337215,0.0019869533422303,5
"Gobiidae","Pleurosicya_elongata",0.25471537079148,0.0489015226566389,0.0342626607233256,0.00757792632046539,0.00567156632611262,0.00196510735980406,5
"Gobiidae","Pleurosicya_labiata",0.258156256360252,0.0479105507322797,0.0352281122875189,0.00745395813362217,0.0057403058944975,0.00193767013571478,5
"Gobiidae","Pleurosicya_plicata",0.258156256360252,0.0479105507322797,0.0352281122875189,0.00745395813362217,0.0057403058944975,0.00193767013571478,5
"Gobiidae","Pomatoschistus_marmoratus",0.229832690503045,0.0563117436210833,0.0273335218342005,0.0085633570778576,0.00516768469151326,0.00219286151140275,5
"Gobiidae","Priolepis_ailina",0.246401178941437,0.051473109480247,0.0318813930866785,0.0079210047726933,0.00546127382714721,0.00204460539983728,5
"Gobiidae","Priolepis_ascensionis",0.252769020775193,0.049588982056815,0.033681660425464,0.00767711143942859,0.00559764759012783,0.00198924272816153,5
"Gobiidae","Priolepis_aureoviridis",0.236891939727397,0.0542754492027897,0.0292423223601579,0.00829064437926948,0.00528013847157744,0.00212957009223673,5
"Gobiidae","Priolepis_cincta",0.235258169377368,0.0547431737604848,0.0288101162242554,0.00835236704623798,0.00525815567750054,0.00214371697446471,5
"Gobiidae","Priolepis_eugenius",0.239928935226936,0.0533880812744272,0.0300717011067286,0.00817311924012619,0.00533201606654517,0.00210250290823017,5
"Gobiidae","Priolepis_fallacincta",0.256427618120694,0.0485108016859849,0.0347204357188699,0.00753979750384086,0.00567822406158347,0.0019584334265769,5
"Gobiidae","Priolepis_hipoliti",0.249544271307448,0.0505422747200652,0.0327684420568741,0.00779992391152657,0.00552783732030169,0.00201702632816742,5
"Gobiidae","Priolepis_inhaca",0.249544271307448,0.0505422747200652,0.0327684420568741,0.00779992391152657,0.00552783732030169,0.00201702632816742,5
"Gobiidae","Priolepis_nocturna",0.25031355589305,0.0503146670632736,0.0329860433497845,0.00777048809687962,0.00554436572054437,0.00201034889281416,5
"Gobiidae","Priolepis_nuchifasciata",0.249544271307448,0.0505422747200652,0.0327684420568741,0.00779992391152657,0.00552783732030169,0.00201702632816742,5
"Gobiidae","Priolepis_profunda",0.254545558103257,0.0490649076001447,0.03418578038136,0.00761014645904029,0.00563662318344167,0.00197418204797249,5
"Gobiidae","Priolepis_randalli",0.242323078704371,0.0526815520333852,0.0307368611924686,0.00807973925567421,0.00537788067165337,0.00208100591926468,5
"Gobiidae","Priolepis_squamogena",0.240788794124475,0.053134889291297,0.0303096827916299,0.0081396272949683,0.00534807574111022,0.0020947897045766,5
"Gobiidae","Priolepis_triops",0.244800614743308,0.051947365554162,0.0314312324363483,0.00798309891234154,0.00542810926461839,0.0020588130392678,5
"Gobiidae","Psilogobius_mainlandi",0.265781761295685,0.0454065199710224,0.037376516810087,0.00713530578958754,0.00590277828281903,0.0018662596762539,5
"Gobiidae","Psilogobius_prolatus",0.255849749944351,0.0482148365428451,0.0346052115996072,0.0074772042646619,0.00571501046177374,0.00194031522932264,5
"Gobiidae","Psilogobius_randalli",0.257032541576283,0.0478861164193299,0.03492990812971,0.00743694330256966,0.00573475815520426,0.00193156773869405,5
"Gobiidae","Psilotris_boehlkei",0.25257524499463,0.049630661487251,0.0336358024289392,0.00768123225559724,0.00559888248502264,0.00198996671657744,5
"Gobiidae","Psilotris_celsa",0.245648845805918,0.0516683951335504,0.0316882268585148,0.0079445471335157,0.0054558505649756,0.00204964005875188,5
"Gobiidae","Ptereleotris_arabica",0.356170325984864,0.0244256835342339,0.0637049662569953,0.00539988573510193,0.00820124235411319,0.00158990636715856,8
"Gobiidae","Ptereleotris_brachyptera",0.366648102944239,0.0240285637482549,0.0663118720372397,0.00560404319155737,0.00828162520758101,0.00166913807756758,8
"Gobiidae","Ptereleotris_calliura",0.341976311442733,0.0262154410167062,0.0598755783471344,0.00533968848568663,0.00795708630370877,0.00154154075206635,8
"Gobiidae","Ptereleotris_carinata",0.368215463677516,0.0237717082834169,0.066847031936004,0.00558607705313833,0.00835929591980498,0.00166554869987631,8
"Gobiidae","Ptereleotris_evides",0.376139182697011,0.0220134042755096,0.0695752864748218,0.00539152364733376,0.00876854124873568,0.00161563985939537,8
"Gobiidae","Ptereleotris_grammica",0.367429873199219,0.0235573149903909,0.0667821394344919,0.00551940984634413,0.00841120411682183,0.00164392971411294,8
"Gobiidae","Ptereleotris_hanae",0.361819407057643,0.0237050921612467,0.0653919789052027,0.00540347640432153,0.00836270743812642,0.0016000451590039,8
"Gobiidae","Ptereleotris_helenae",0.364166843767992,0.0234814028981803,0.0660596325045108,0.00541854953884016,0.00841618751067769,0.00160814693381386,8
"Gobiidae","Ptereleotris_heteroptera",0.369400236790751,0.0229000248771321,0.0677699118776679,0.00542076961043669,0.00861145466469954,0.00161423199085151,8
"Gobiidae","Ptereleotris_kallista",0.370121010449234,0.0236545666674441,0.0673490016259282,0.00560807698514269,0.00838864149289279,0.00167489817206488,8
"Gobiidae","Ptereleotris_lineopinnis",0.366171360108987,0.0234016030105145,0.0665495200108296,0.00545519465429806,0.00843419270430038,0.00162255652238536,8
"Gobiidae","Ptereleotris_melanopogon",0.367747043864972,0.0234629004405256,0.0668948016273148,0.00550741763328619,0.00842774793533129,0.00164076972358807,8
"Gobiidae","Ptereleotris_microlepis",0.374649448227746,0.0222087244905085,0.069045585802,0.0054078801040748,0.0086916256398209,0.00161961566628045,8
"Gobiidae","Ptereleotris_monoptera",0.375402151296161,0.0224694918812471,0.0691695979548951,0.00547510919798854,0.00866927238355743,0.00164058035451375,8
"Gobiidae","Ptereleotris_randalli",0.367916825353135,0.0236304130176547,0.0668192482547242,0.00554949498048511,0.00838038125917361,0.00165430829001761,8
"Gobiidae","Ptereleotris_uroditaenia",0.36482825335087,0.0236186731133022,0.0660249586235022,0.00547154374598363,0.00835283358600688,0.00162670998268601,8
"Gobiidae","Ptereleotris_zebra",0.370789607682709,0.0231585487592623,0.0679153135683077,0.0055107245702737,0.00855184038690487,0.00164430130354843,8
"Gobiidae","Pterogobius_elapoides",0.265462022038557,0.0454228657413829,0.0376324404444294,0.00711633272340353,0.006055839233799,0.00185776086706574,5
"Gobiidae","Pterogobius_virgo",0.273707435646864,0.0432853366374432,0.0397790360151549,0.00688219789632657,0.00614737549246176,0.0018119625962064,5
"Gobiidae","Sicyopterus_lagocephalus",0.266431173234318,0.0443034743932987,0.0387519891715721,0.00690928833487123,0.00642177695755209,0.00179780129424977,5
"Gobiidae","Sicyopterus_stimpsoni",0.259620728326776,0.0452601971470322,0.0385047939294578,0.0069921233745647,0.00681629735534134,0.00180942286059252,5
"Gobiidae","Signigobius_biocellatus",0.226041911921016,0.0574699002871377,0.0263863872168699,0.00872295085357446,0.00512495168075593,0.00223028629536496,5
"Gobiidae","Stonogobiops_dracula",0.251134595946895,0.0487932964181482,0.0332026155447331,0.00751966356042341,0.00561562874201971,0.001944535512244,5
"Gobiidae","Stonogobiops_larsonae",0.257453225307758,0.0467811448597975,0.035025728740179,0.00725352026643446,0.00577267738065419,0.00188308163124802,5
"Gobiidae","Stonogobiops_medon",0.260460176870904,0.0467070485916328,0.0358567406060492,0.00728251178523036,0.00579621995243573,0.0018962721744348,5
"Gobiidae","Stonogobiops_nematodes",0.23556948453898,0.0546841962847047,0.0288570881053682,0.00834630303413063,0.00524829749363089,0.00214272717238608,5
"Gobiidae","Stonogobiops_xanthorhinica",0.230909530262921,0.0560722647926935,0.0275047309487506,0.00853598256557905,0.00513304821935141,0.00218750760966503,5
"Gobiidae","Stonogobiops_yasha",0.258674406043926,0.0474597432755134,0.0353678073119136,0.0073875350321406,0.00575512378139683,0.00192128874697596,5
"Gobiidae","Thorogobius_angolensis",0.235651222251588,0.0543557396461985,0.029280391657625,0.0082837071450104,0.00541240547562995,0.00212406772074345,5
"Gobiidae","Thorogobius_ephippiatus",0.237003259932452,0.0537433537648669,0.0300354123258654,0.00818913202583066,0.00557719028345931,0.00209900437468813,5
"Gobiidae","Tigrigobius_macrodon",0.247272887003248,0.0511826404558133,0.0321503849178321,0.00788076974801339,0.00549207360038298,0.00203501407392427,5
